session_timestamp_ms,phase,airflow_raw,timestamp_ms
351742,stairs,11,171742
351792,stairs,11,171792
351844,stairs,10,171844
351894,stairs,11,171894
351945,stairs,16,171945
351995,stairs,33,171995
352046,stairs,54,172046
352097,stairs,74,172097
352148,stairs,93,172148
352199,stairs,108,172199
352249,stairs,112,172249
352300,stairs,80,172300
352350,stairs,28,172350
352402,stairs,15,172402
352453,stairs,12,172453
352503,stairs,11,172503
352554,stairs,13,172554
352604,stairs,11,172604
352656,stairs,11,172656
352706,stairs,11,172706
352757,stairs,12,172757
352808,stairs,12,172808
352858,stairs,10,172858
352909,stairs,10,172909
352960,stairs,12,172960
353011,stairs,11,173011
353061,stairs,15,173061
353112,stairs,30,173112
353162,stairs,56,173162
353214,stairs,78,173214
353265,stairs,96,173265
353315,stairs,119,173315
353366,stairs,130,173366
353416,stairs,118,173416
353468,stairs,82,173468
353519,stairs,48,173519
353569,stairs,17,173569
353620,stairs,14,173620
353670,stairs,13,173670
353722,stairs,11,173722
353772,stairs,11,173772
353823,stairs,11,173823
353873,stairs,12,173873
353924,stairs,7,173924
353975,stairs,11,173975
354026,stairs,11,174026
354077,stairs,7,174077
354127,stairs,11,174127
354178,stairs,25,174178
354228,stairs,54,174228
354280,stairs,83,174280
354330,stairs,103,174330
354381,stairs,118,174381
354432,stairs,127,174432
354482,stairs,135,174482
354534,stairs,143,174534
354584,stairs,123,174584
354635,stairs,98,174635
354686,stairs,56,174686
354736,stairs,25,174736
354788,stairs,13,174788
354838,stairs,12,174838
354889,stairs,12,174889
354939,stairs,7,174939
354990,stairs,10,174990
355040,stairs,7,175040
355092,stairs,11,175092
355143,stairs,10,175143
355193,stairs,11,175193
355244,stairs,10,175244
355294,stairs,13,175294
355346,stairs,14,175346
355396,stairs,38,175396
355447,stairs,66,175447
355497,stairs,87,175497
355548,stairs,105,175548
355600,stairs,118,175600
355650,stairs,123,175650
355701,stairs,122,175701
355751,stairs,90,175751
355802,stairs,55,175802
355853,stairs,24,175853
355904,stairs,14,175904
355955,stairs,11,175955
356005,stairs,15,176005
356056,stairs,12,176056
356106,stairs,10,176106
356158,stairs,10,176158
356209,stairs,11,176209
356259,stairs,11,176259
356310,stairs,11,176310
356360,stairs,11,176360
356412,stairs,11,176412
356462,stairs,12,176462
356513,stairs,11,176513
356563,stairs,33,176563
356614,stairs,58,176614
356666,stairs,72,176666
356716,stairs,87,176716
356767,stairs,109,176767
356817,stairs,122,176817
356868,stairs,120,176868
356918,stairs,87,176918
356970,stairs,49,176970
357021,stairs,18,177021
357071,stairs,14,177071
357122,stairs,12,177122
357172,stairs,12,177172
357224,stairs,7,177224
357274,stairs,11,177274
357325,stairs,11,177325
357375,stairs,11,177375
357426,stairs,11,177426
357478,stairs,11,177478
357528,stairs,11,177528
357579,stairs,11,177579
357629,stairs,11,177629
357680,stairs,11,177680
357730,stairs,19,177730
357782,stairs,31,177782
357833,stairs,57,177833
357883,stairs,76,177883
357934,stairs,96,177934
357984,stairs,111,177984
358036,stairs,101,178036
358086,stairs,71,178086
358137,stairs,29,178137
358188,stairs,13,178188
358238,stairs,13,178238
358290,stairs,12,178290
358340,stairs,11,178340
358391,stairs,11,178391
358441,stairs,11,178441
358492,stairs,12,178492
358543,stairs,12,178543
358594,stairs,11,178594
358645,stairs,11,178645
358695,stairs,12,178695
358746,stairs,12,178746
358796,stairs,12,178796
358848,stairs,12,178848
358898,stairs,11,178898
358949,stairs,12,178949
359000,stairs,12,179000
359050,stairs,12,179050
359102,stairs,18,179102
359152,stairs,36,179152
359203,stairs,57,179203
359253,stairs,76,179253
359304,stairs,90,179304
359355,stairs,104,179355
359406,stairs,115,179406
359457,stairs,126,179457
359507,stairs,136,179507
359558,stairs,143,179558
359609,stairs,150,179609
359660,stairs,125,179660
359711,stairs,89,179711
359761,stairs,59,179761
359812,stairs,32,179812
359862,stairs,15,179862
359914,stairs,15,179914
359965,stairs,13,179965
360000,recovery,18,0
360015,stairs,12,180015
360051,recovery,32,51
360066,stairs,11,180066
360101,recovery,44,101
360116,stairs,11,180116
360153,recovery,60,153
360168,stairs,12,180168
360203,recovery,72,203
360218,stairs,11,180218
360253,recovery,82,253
360269,stairs,11,180269
360304,recovery,84,304
360319,stairs,11,180319
360354,recovery,74,354
360370,stairs,12,180370
360405,recovery,60,405
360422,stairs,11,180422
360456,recovery,52,456
360472,stairs,12,180472
360507,recovery,47,507
360523,stairs,15,180523
360557,recovery,43,557
360573,stairs,20,180573
360607,recovery,39,607
360624,stairs,48,180624
360658,recovery,32,658
360674,stairs,71,180674
360709,recovery,30,709
360726,stairs,85,180726
360760,recovery,27,760
360776,stairs,96,180776
360810,recovery,28,810
360827,stairs,108,180827
360861,recovery,40,861
360878,stairs,111,180878
360911,recovery,51,911
360961,recovery,62,961
361013,recovery,74,1013
361063,recovery,82,1063
361114,recovery,89,1114
361164,recovery,97,1164
361215,recovery,103,1215
361266,recovery,108,1266
361317,recovery,107,1317
361367,recovery,95,1367
361418,recovery,76,1418
361468,recovery,75,1468
361520,recovery,64,1520
361570,recovery,43,1570
361621,recovery,27,1621
361671,recovery,21,1671
361722,recovery,12,1722
361772,recovery,7,1772
361823,recovery,3,1823
361874,recovery,1,1874
361924,recovery,3,1924
361975,recovery,7,1975
362025,recovery,19,2025
362077,recovery,33,2077
362127,recovery,42,2127
362178,recovery,49,2178
362228,recovery,58,2228
362279,recovery,64,2279
362330,recovery,72,2330
362380,recovery,74,2380
362431,recovery,80,2431
362481,recovery,78,2481
362532,recovery,70,2532
362582,recovery,54,2582
362634,recovery,42,2634
362684,recovery,31,2684
362735,recovery,23,2735
362785,recovery,16,2785
362836,recovery,8,2836
362887,recovery,3,2887
362938,recovery,2,2938
362988,recovery,2,2988
363038,recovery,1,3038
363089,recovery,1,3089
363140,recovery,1,3140
363191,recovery,1,3191
363241,recovery,0,3241
363291,recovery,0,3291
363342,recovery,0,3342
363392,recovery,0,3392
363444,recovery,0,3444
363494,recovery,0,3494
363545,recovery,2,3545
363595,recovery,4,3595
363645,recovery,2,3645
363697,recovery,6,3697
363747,recovery,14,3747
363798,recovery,28,3798
363848,recovery,29,3848
363899,recovery,33,3899
363949,recovery,40,3949
364001,recovery,39,4001
364051,recovery,42,4051
364102,recovery,35,4102
364152,recovery,11,4152
364202,recovery,3,4202
364254,recovery,0,4254
364304,recovery,0,4304
364355,recovery,0,4355
364405,recovery,0,4405
364456,recovery,0,4456
364507,recovery,0,4507
364557,recovery,0,4557
364608,recovery,0,4608
364658,recovery,0,4658
364709,recovery,0,4709
364759,recovery,0,4759
364810,recovery,0,4810
364861,recovery,5,4861
364911,recovery,0,4911
364962,recovery,0,4962
365012,recovery,0,5012
365063,recovery,0,5063
365114,recovery,0,5114
365164,recovery,0,5164
365215,recovery,0,5215
365265,recovery,0,5265
365316,recovery,3,5316
365367,recovery,2,5367
365417,recovery,7,5417
365468,recovery,25,5468
365518,recovery,36,5518
365569,recovery,50,5569
365620,recovery,60,5620
365671,recovery,73,5671
365721,recovery,77,5721
365772,recovery,86,5772
365822,recovery,101,5822
365874,recovery,98,5874
365924,recovery,101,5924
365975,recovery,104,5975
366025,recovery,105,6025
366076,recovery,99,6076
366127,recovery,74,6127
366178,recovery,36,6178
366228,recovery,5,6228
366278,recovery,1,6278
366329,recovery,0,6329
366379,recovery,0,6379
366431,recovery,0,6431
366481,recovery,0,6481
366531,recovery,4,6531
366582,recovery,0,6582
366632,recovery,0,6632
366684,recovery,0,6684
366734,recovery,0,6734
366785,recovery,0,6785
366835,recovery,0,6835
366885,recovery,0,6885
366937,recovery,0,6937
366987,recovery,0,6987
367038,recovery,0,7038
367088,recovery,0,7088
367138,recovery,0,7138
367189,recovery,3,7189
367240,recovery,0,7240
367291,recovery,0,7291
367341,recovery,0,7341
367391,recovery,3,7391
367442,recovery,11,7442
367493,recovery,30,7493
367544,recovery,46,7544
367594,recovery,62,7594
367645,recovery,71,7645
367695,recovery,87,7695
367746,recovery,91,7746
367797,recovery,97,7797
367848,recovery,105,7848
367898,recovery,110,7898
367949,recovery,114,7949
367999,recovery,124,7999
368051,recovery,117,8051
368101,recovery,113,8101
368152,recovery,112,8152
368202,recovery,91,8202
368253,recovery,74,8253
368304,recovery,43,8304
368355,recovery,16,8355
368405,recovery,2,8405
368456,recovery,1,8456
368506,recovery,0,8506
368556,recovery,0,8556
368608,recovery,0,8608
368658,recovery,0,8658
368709,recovery,0,8709
368759,recovery,0,8759
368809,recovery,0,8809
368861,recovery,0,8861
368911,recovery,0,8911
368962,recovery,0,8962
369012,recovery,0,9012
369063,recovery,0,9063
369114,recovery,0,9114
369164,recovery,0,9164
369215,recovery,0,9215
369265,recovery,0,9265
369316,recovery,0,9316
369366,recovery,0,9366
369417,recovery,0,9417
369468,recovery,0,9468
369518,recovery,1,9518
369569,recovery,1,9569
369619,recovery,10,9619
369671,recovery,26,9671
369721,recovery,38,9721
369771,recovery,52,9771
369822,recovery,62,9822
369872,recovery,75,9872
369924,recovery,83,9924
369974,recovery,92,9974
370025,recovery,99,10025
370075,recovery,104,10075
370126,recovery,111,10126
370176,recovery,111,10176
370228,recovery,113,10228
370279,recovery,112,10279
370329,recovery,112,10329
370380,recovery,114,10380
370430,recovery,106,10430
370482,recovery,98,10482
370532,recovery,95,10532
370583,recovery,80,10583
370633,recovery,63,10633
370684,recovery,29,10684
370735,recovery,6,10735
370786,recovery,1,10786
370836,recovery,1,10836
370887,recovery,1,10887
370937,recovery,0,10937
370988,recovery,0,10988
371039,recovery,0,11039
371090,recovery,0,11090
371140,recovery,0,11140
371191,recovery,0,11191
371241,recovery,0,11241
371292,recovery,0,11292
371343,recovery,0,11343
371393,recovery,0,11393
371444,recovery,0,11444
371494,recovery,0,11494
371546,recovery,0,11546
371596,recovery,0,11596
371647,recovery,0,11647
371697,recovery,3,11697
371747,recovery,0,11747
371798,recovery,0,11798
371849,recovery,0,11849
371900,recovery,2,11900
371950,recovery,2,11950
372001,recovery,12,12001
372051,recovery,30,12051
372103,recovery,42,12103
372153,recovery,57,12153
372204,recovery,68,12204
372254,recovery,80,12254
372305,recovery,88,12305
372356,recovery,97,12356
372407,recovery,104,12407
372457,recovery,108,12457
372508,recovery,112,12508
372559,recovery,115,12559
372609,recovery,119,12609
372661,recovery,121,12661
372711,recovery,121,12711
372762,recovery,117,12762
372812,recovery,116,12812
372863,recovery,109,12863
372915,recovery,106,12915
372965,recovery,103,12965
373016,recovery,95,13016
373066,recovery,95,13066
373117,recovery,91,13117
373168,recovery,88,13168
373219,recovery,88,13219
373269,recovery,84,13269
373320,recovery,80,13320
373370,recovery,78,13370
373421,recovery,73,13421
373472,recovery,67,13472
373523,recovery,55,13523
373573,recovery,35,13573
373624,recovery,16,13624
373674,recovery,2,13674
373726,recovery,1,13726
373776,recovery,2,13776
373827,recovery,0,13827
373877,recovery,0,13877
373928,recovery,0,13928
373979,recovery,1,13979
374030,recovery,0,14030
374080,recovery,0,14080
374131,recovery,0,14131
374181,recovery,0,14181
374231,recovery,0,14231
374283,recovery,4,14283
374333,recovery,0,14333
374384,recovery,0,14384
374434,recovery,0,14434
374485,recovery,0,14485
374536,recovery,0,14536
374587,recovery,9,14587
374637,recovery,0,14637
374687,recovery,1,14687
374738,recovery,2,14738
374789,recovery,12,14789
374840,recovery,27,14840
374890,recovery,43,14890
374941,recovery,52,14941
374991,recovery,65,14991
375042,recovery,73,15042
375094,recovery,81,15094
375144,recovery,86,15144
375195,recovery,89,15195
375245,recovery,95,15245
375296,recovery,95,15296
375347,recovery,101,15347
375398,recovery,95,15398
375448,recovery,102,15448
375499,recovery,93,15499
375549,recovery,92,15549
375601,recovery,90,15601
375651,recovery,89,15651
375702,recovery,85,15702
375752,recovery,84,15752
375803,recovery,79,15803
375853,recovery,74,15853
375905,recovery,66,15905
375955,recovery,61,15955
376006,recovery,53,16006
376056,recovery,40,16056
376107,recovery,28,16107
376158,recovery,11,16158
376209,recovery,3,16209
376259,recovery,1,16259
376310,recovery,0,16310
376360,recovery,0,16360
376412,recovery,0,16412
376462,recovery,0,16462
376513,recovery,0,16513
376563,recovery,0,16563
376614,recovery,0,16614
376665,recovery,0,16665
376716,recovery,0,16716
376766,recovery,0,16766
376816,recovery,0,16816
376867,recovery,0,16867
376917,recovery,0,16917
376969,recovery,0,16969
377019,recovery,0,17019
377070,recovery,0,17070
377120,recovery,0,17120
377171,recovery,0,17171
377222,recovery,0,17222
377272,recovery,0,17272
377323,recovery,1,17323
377373,recovery,3,17373
377424,recovery,12,17424
377474,recovery,28,17474
377526,recovery,39,17526
377576,recovery,49,17576
377627,recovery,60,17627
377677,recovery,67,17677
377728,recovery,78,17728
377779,recovery,81,17779
377830,recovery,90,17830
377880,recovery,92,17880
377931,recovery,97,17931
377982,recovery,96,17982
378033,recovery,97,18033
378084,recovery,94,18084
378134,recovery,100,18134
378185,recovery,91,18185
378235,recovery,90,18235
378287,recovery,88,18287
378337,recovery,86,18337
378388,recovery,86,18388
378438,recovery,84,18438
378489,recovery,84,18489
378539,recovery,80,18539
378591,recovery,73,18591
378641,recovery,58,18641
378692,recovery,41,18692
378742,recovery,22,18742
378793,recovery,7,18793
378844,recovery,1,18844
378895,recovery,2,18895
378945,recovery,0,18945
378996,recovery,0,18996
379046,recovery,0,19046
379098,recovery,0,19098
379148,recovery,0,19148
379198,recovery,0,19198
379249,recovery,0,19249
379299,recovery,0,19299
379350,recovery,0,19350
379401,recovery,0,19401
379452,recovery,0,19452
379502,recovery,0,19502
379553,recovery,0,19553
379603,recovery,0,19603
379655,recovery,0,19655
379705,recovery,0,19705
379755,recovery,0,19755
379806,recovery,0,19806
379856,recovery,0,19856
379908,recovery,0,19908
379958,recovery,0,19958
380009,recovery,0,20009
380059,recovery,0,20059
380110,recovery,0,20110
380160,recovery,0,20160
380211,recovery,0,20211
380262,recovery,0,20262
380312,recovery,0,20312
380363,recovery,0,20363
380413,recovery,0,20413
380465,recovery,0,20465
380515,recovery,0,20515
380566,recovery,0,20566
380616,recovery,0,20616
380667,recovery,0,20667
380717,recovery,1,20717
380768,recovery,17,20768
380819,recovery,33,20819
380869,recovery,55,20869
380920,recovery,70,20920
380971,recovery,88,20971
381022,recovery,102,21022
381073,recovery,118,21073
381123,recovery,126,21123
381174,recovery,136,21174
381224,recovery,144,21224
381276,recovery,150,21276
381326,recovery,155,21326
381377,recovery,159,21377
381428,recovery,164,21428
381478,recovery,164,21478
381530,recovery,170,21530
381580,recovery,169,21580
381631,recovery,173,21631
381681,recovery,174,21681
381732,recovery,177,21732
381783,recovery,176,21783
381834,recovery,178,21834
381885,recovery,178,21885
381935,recovery,178,21935
381986,recovery,178,21986
382036,recovery,175,22036
382088,recovery,173,22088
382138,recovery,172,22138
382189,recovery,167,22189
382240,recovery,166,22240
382290,recovery,165,22290
382342,recovery,159,22342
382392,recovery,157,22392
382443,recovery,151,22443
382493,recovery,146,22493
382544,recovery,141,22544
382596,recovery,135,22596
382646,recovery,131,22646
382697,recovery,125,22697
382747,recovery,122,22747
382798,recovery,123,22798
382848,recovery,113,22848
382900,recovery,107,22900
382951,recovery,105,22951
383001,recovery,104,23001
383052,recovery,99,23052
383102,recovery,95,23102
383154,recovery,91,23154
383204,recovery,83,23204
383255,recovery,76,23255
383305,recovery,70,23305
383356,recovery,67,23356
383407,recovery,69,23407
383458,recovery,64,23458
383508,recovery,63,23508
383559,recovery,58,23559
383609,recovery,55,23609
383660,recovery,54,23660
383711,recovery,40,23711
383762,recovery,24,23762
383812,recovery,11,23812
383863,recovery,2,23863
383913,recovery,1,23913
383965,recovery,1,23965
384015,recovery,0,24015
384066,recovery,0,24066
384116,recovery,0,24116
384167,recovery,0,24167
384218,recovery,0,24218
384269,recovery,0,24269
384319,recovery,0,24319
384369,recovery,0,24369
384420,recovery,0,24420
384470,recovery,0,24470
384522,recovery,3,24522
384572,recovery,0,24572
384623,recovery,0,24623
384673,recovery,0,24673
384724,recovery,0,24724
384775,recovery,0,24775
384826,recovery,2,24826
384876,recovery,0,24876
384926,recovery,0,24926
384977,recovery,0,24977
385028,recovery,0,25028
385079,recovery,0,25079
385129,recovery,0,25129
385180,recovery,0,25180
385230,recovery,0,25230
385281,recovery,0,25281
385332,recovery,0,25332
385383,recovery,0,25383
385433,recovery,0,25433
385483,recovery,0,25483
385534,recovery,0,25534
385585,recovery,0,25585
385636,recovery,2,25636
385686,recovery,5,25686
385737,recovery,20,25737
385787,recovery,38,25787
385839,recovery,50,25839
385889,recovery,64,25889
385940,recovery,73,25940
385990,recovery,84,25990
386041,recovery,91,26041
386091,recovery,99,26091
386143,recovery,104,26143
386193,recovery,111,26193
386244,recovery,114,26244
386295,recovery,118,26295
386345,recovery,123,26345
386397,recovery,124,26397
386447,recovery,127,26447
386498,recovery,127,26498
386548,recovery,130,26548
386599,recovery,131,26599
386650,recovery,130,26650
386701,recovery,128,26701
386752,recovery,129,26752
