session_timestamp_ms,phase,gsr,ecg_raw
341612,stairs,3.2,
341613,stairs,,0.587
341616,stairs,,0.415
341619,stairs,,0.279
341622,stairs,,0.22
341625,stairs,,0.249
341628,stairs,,0.269
341631,stairs,,0.21
341633,stairs,,0.142
341636,stairs,,0.098
341639,stairs,,0.064
341642,stairs,,0.054
341644,stairs,,0.083
341647,stairs,,0.088
341650,stairs,,0.068
341653,stairs,,0.044
341656,stairs,,0.029
341658,stairs,,0.02
341661,stairs,,0.039
341665,stairs,,0.132
341668,stairs,,0.249
341670,stairs,,0.264
341673,stairs,,0.196
341676,stairs,,0.132
341679,stairs,,0.088
341681,stairs,,0.156
341684,stairs,,0.391
341687,stairs,,0.699
341690,stairs,,0.885
341693,stairs,,0.865
341695,stairs,,0.684
341698,stairs,,0.523
341701,stairs,,0.591
341704,stairs,,0.909
341707,stairs,,1.325
341710,stairs,,1.632
341713,stairs,,1.676
341716,stairs,,1.525
341718,stairs,,1.388
341721,stairs,,1.476
341724,stairs,,1.804
341727,stairs,,2.229
341730,stairs,,2.507
341732,stairs,,2.493
341735,stairs,,2.278
341738,stairs,,2.092
341741,stairs,,2.155
341744,stairs,,2.517
341746,stairs,,2.923
341750,stairs,,3.177
341753,stairs,,3.133
341756,stairs,,2.918
341758,stairs,,2.786
341761,stairs,,2.937
341764,stairs,,3.343
341767,stairs,,3.783
341770,stairs,,4.052
341772,stairs,,4.027
341775,stairs,,3.832
341778,stairs,,3.715
341781,stairs,,3.891
341783,stairs,,4.257
341786,stairs,,4.531
341789,stairs,,4.673
341793,stairs,,4.638
341796,stairs,,4.409
341798,stairs,,4.35
341801,stairs,,4.472
341804,stairs,,4.687
341807,stairs,,4.809
341809,stairs,,4.858
341812,stairs,,4.765
341815,stairs,,4.585
341816,stairs,3,
341818,stairs,,4.482
341821,stairs,,4.609
341823,stairs,,4.77
341826,stairs,,4.863
341829,stairs,,4.892
341832,stairs,,4.756
341835,stairs,,4.511
341838,stairs,,4.345
341841,stairs,,4.384
341844,stairs,,4.609
341847,stairs,,4.77
341849,stairs,,4.79
341852,stairs,,4.599
341855,stairs,,4.291
341858,stairs,,4.057
341860,stairs,,4.013
341863,stairs,,4.223
341866,stairs,,4.472
341869,stairs,,4.516
341872,stairs,,4.262
341874,stairs,,3.837
341878,stairs,,3.47
341881,stairs,,3.319
341884,stairs,,3.421
341887,stairs,,3.607
341889,stairs,,3.617
341892,stairs,,3.353
341895,stairs,,2.952
341898,stairs,,2.6
341900,stairs,,2.385
341903,stairs,,2.424
341906,stairs,,2.566
341909,stairs,,2.566
341912,stairs,,2.322
341914,stairs,,1.96
341917,stairs,,1.584
341921,stairs,,1.329
341924,stairs,,1.256
341926,stairs,,1.325
341929,stairs,,1.251
341932,stairs,,1.036
341935,stairs,,0.797
341938,stairs,,0.572
341940,stairs,,0.406
341943,stairs,,0.293
341946,stairs,,0.2
341949,stairs,,0.142
341951,stairs,,0.112
341954,stairs,,0.068
341957,stairs,,0.044
341960,stairs,,0.029
341963,stairs,,0.02
341966,stairs,,0.01
341969,stairs,,0.005
341972,stairs,,0
341974,stairs,,0
341977,stairs,,0
341980,stairs,,0
341983,stairs,,0
341985,stairs,,0
341988,stairs,,0
341991,stairs,,0
341993,stairs,,0
341996,stairs,,0
341999,stairs,,0
342002,stairs,,0
342004,stairs,,0
342008,stairs,,0
342011,stairs,,0
342013,stairs,,0
342016,stairs,,0
342019,stairs,3.1,0.034
342022,stairs,,0.039
342024,stairs,,0.196
342027,stairs,,0.411
342030,stairs,,0.538
342033,stairs,,0.494
342035,stairs,,0.381
342038,stairs,,0.323
342041,stairs,,0.455
342044,stairs,,0.767
342048,stairs,,1.134
342050,stairs,,1.378
342053,stairs,,1.427
342056,stairs,,1.276
342059,stairs,,1.193
342061,stairs,,1.344
342064,stairs,,1.706
342067,stairs,,2.16
342070,stairs,,2.502
342073,stairs,,2.566
342075,stairs,,2.439
342078,stairs,,2.341
342081,stairs,,2.468
342084,stairs,,2.825
342086,stairs,,3.211
342089,stairs,,3.426
342093,stairs,,3.363
342096,stairs,,3.143
342099,stairs,,2.933
342101,stairs,,2.986
342104,stairs,,3.294
342107,stairs,,3.612
342110,stairs,,3.715
342112,stairs,,3.529
342115,stairs,,3.172
342118,stairs,,2.884
342121,stairs,,2.82
342124,stairs,,3.025
342126,stairs,,3.28
342129,stairs,,3.324
342132,stairs,,3.065
342136,stairs,,2.649
342138,stairs,,2.292
342141,stairs,,2.155
342144,stairs,,2.18
342147,stairs,,2.331
342150,stairs,,2.322
342152,stairs,,2.058
342155,stairs,,1.701
342158,stairs,,1.344
342161,stairs,,1.158
342163,stairs,,1.217
342166,stairs,,1.417
342169,stairs,,1.53
342172,stairs,,1.403
342176,stairs,,1.105
342178,stairs,,0.841
342181,stairs,,0.748
342184,stairs,,0.919
342187,stairs,,1.241
342189,stairs,,1.496
342192,stairs,,1.505
342195,stairs,,1.31
342198,stairs,,1.1
342201,stairs,,1.08
342203,stairs,,1.329
342206,stairs,,1.73
342209,stairs,,2.048
342212,stairs,,2.116
342214,stairs,,1.975
342217,stairs,,1.828
342221,stairs,,1.926
342222,stairs,3.1,
342224,stairs,,2.243
342227,stairs,,2.722
342229,stairs,,3.089
342232,stairs,,3.167
342235,stairs,,3.006
342238,stairs,,2.854
342240,stairs,,2.952
342243,stairs,,3.358
342246,stairs,,3.886
342249,stairs,,4.267
342252,stairs,,4.36
342254,stairs,,4.252
342257,stairs,,4.233
342260,stairs,,4.394
342264,stairs,,4.614
342267,stairs,,4.756
342269,stairs,,4.848
342272,stairs,,4.809
342275,stairs,,4.619
342278,stairs,,4.453
342280,stairs,,4.521
342283,stairs,,4.712
342286,stairs,,4.839
342289,stairs,,4.878
342292,stairs,,4.726
342294,stairs,,4.423
342297,stairs,,4.184
342300,stairs,,4.106
342304,stairs,,4.335
342306,stairs,,4.604
342309,stairs,,4.687
342312,stairs,,4.472
342315,stairs,,4.047
342318,stairs,,3.631
342320,stairs,,3.416
342323,stairs,,3.47
342326,stairs,,3.666
342329,stairs,,3.715
342331,stairs,,3.48
342334,stairs,,3.055
342337,stairs,,2.634
342340,stairs,,2.322
342343,stairs,,2.234
342345,stairs,,2.297
342349,stairs,,2.297
342352,stairs,,2.097
342355,stairs,,1.794
342357,stairs,,1.442
342360,stairs,,1.217
342363,stairs,,1.212
342366,stairs,,1.403
342369,stairs,,1.618
342371,stairs,,1.559
342374,stairs,,1.339
342377,stairs,,1.08
342380,stairs,,0.934
342382,stairs,,0.973
342385,stairs,,1.168
342388,stairs,,1.349
342392,stairs,,1.339
342395,stairs,,1.139
342397,stairs,,0.875
342400,stairs,,0.733
342403,stairs,,0.733
342406,stairs,,0.885
342408,stairs,,1.041
342411,stairs,,1.051
342414,stairs,,0.909
342417,stairs,,0.704
342420,stairs,,0.572
342422,stairs,,0.557
342424,stairs,3.2,
342425,stairs,,0.65
342428,stairs,,0.689
342432,stairs,,0.547
342434,stairs,,0.411
342437,stairs,,0.293
342440,stairs,,0.22
342443,stairs,,0.264
342445,stairs,,0.459
342448,stairs,,0.679
342451,stairs,,0.772
342454,stairs,,0.684
342457,stairs,,0.523
342459,stairs,,0.455
342462,stairs,,0.494
342465,stairs,,0.684
342468,stairs,,0.821
342470,stairs,,0.753
342473,stairs,,0.557
342477,stairs,,0.381
342480,stairs,,0.254
342482,stairs,,0.196
342485,stairs,,0.225
342488,stairs,,0.288
342491,stairs,,0.21
342494,stairs,,0.152
342496,stairs,,0.103
342499,stairs,,0.073
342502,stairs,,0.112
342505,stairs,,0.269
342507,stairs,,0.435
342510,stairs,,0.474
342513,stairs,,0.371
342516,stairs,,0.259
342519,stairs,,0.215
342522,stairs,,0.308
342525,stairs,,0.567
342528,stairs,,0.87
342531,stairs,,1.046
342533,stairs,,1.031
342536,stairs,,0.938
342539,stairs,,0.811
342542,stairs,,0.909
342544,stairs,,1.178
342547,stairs,,1.496
342550,stairs,,1.686
342553,stairs,,1.667
342556,stairs,,1.515
342558,stairs,,1.383
342562,stairs,,1.427
342565,stairs,,1.647
342568,stairs,,1.891
342570,stairs,,1.975
342573,stairs,,1.828
342576,stairs,,1.564
342579,stairs,,1.32
342582,stairs,,1.246
342584,stairs,,1.364
342587,stairs,,1.53
342590,stairs,,1.54
342593,stairs,,1.329
342595,stairs,,1.012
342598,stairs,,0.728
342601,stairs,,0.577
342605,stairs,,0.606
342608,stairs,,0.743
342610,stairs,,0.699
342613,stairs,,0.538
342616,stairs,,0.381
342619,stairs,,0.264
342621,stairs,,0.181
342624,stairs,,0.127
342627,stairs,3.1,0.117
342630,stairs,,0.054
342632,stairs,,0.039
342635,stairs,,0.024
342638,stairs,,0.015
342641,stairs,,0.005
342644,stairs,,0.005
342647,stairs,,0.005
342650,stairs,,0.005
342653,stairs,,0
342655,stairs,,0.005
342658,stairs,,0
342661,stairs,,0.049
342664,stairs,,0.249
342666,stairs,,0.557
342669,stairs,,0.836
342672,stairs,,0.958
342675,stairs,,0.934
342678,stairs,,0.914
342680,stairs,,1.012
342683,stairs,,1.329
342686,stairs,,1.808
342690,stairs,,2.219
342692,stairs,,2.375
342695,stairs,,2.297
342698,stairs,,2.18
342701,stairs,,2.199
342704,stairs,,2.502
342706,stairs,,2.913
342709,stairs,,3.226
342712,stairs,,3.245
342715,stairs,,3.03
342717,stairs,,2.781
342720,stairs,,2.742
342723,stairs,,2.996
342726,stairs,,3.392
342729,stairs,,3.656
342732,stairs,,3.563
342735,stairs,,3.25
342738,stairs,,2.933
342741,stairs,,2.84
342743,stairs,,3.074
342746,stairs,,3.48
342749,stairs,,3.724
342752,stairs,,3.661
342755,stairs,,3.358
342757,stairs,,3.04
342760,stairs,,2.937
342763,stairs,,3.162
342766,stairs,,3.558
342769,stairs,,3.803
342771,stairs,,3.719
342775,stairs,,3.377
342778,stairs,,3.03
342781,stairs,,2.889
342783,stairs,,3.055
342786,stairs,,3.392
342789,stairs,,3.597
342792,stairs,,3.465
342795,stairs,,3.104
342797,stairs,,2.693
342800,stairs,,2.468
342803,stairs,,2.537
342806,stairs,,2.81
342808,stairs,,3.016
342811,stairs,,2.884
342814,stairs,,2.546
342818,stairs,,2.19
342821,stairs,,1.994
342823,stairs,,2.067
342826,stairs,,2.341
342829,stairs,,2.561
342830,stairs,3.2,
342832,stairs,,2.522
342834,stairs,,2.268
342837,stairs,,1.97
342840,stairs,,1.838
342843,stairs,,1.979
342846,stairs,,2.292
342848,stairs,,2.522
342851,stairs,,2.424
342854,stairs,,2.053
342857,stairs,,1.623
342860,stairs,,1.334
342863,stairs,,1.349
342866,stairs,,1.667
342869,stairs,,2.087
342872,stairs,,2.38
342874,stairs,,2.468
342877,stairs,,2.473
342880,stairs,,2.62
342883,stairs,,3.011
342885,stairs,,3.597
342888,stairs,,4.11
342891,stairs,,4.198
342894,stairs,,3.91
342897,stairs,,3.509
342899,stairs,,3.226
342903,stairs,,3.221
342906,stairs,,3.446
342909,stairs,,3.631
342912,stairs,,3.563
342914,stairs,,3.265
342917,stairs,,2.933
342920,stairs,,2.786
342923,stairs,,2.986
342925,stairs,,3.431
342928,stairs,,3.822
342931,stairs,,3.905
342934,stairs,,3.719
342937,stairs,,3.475
342939,stairs,,3.416
342942,stairs,,3.685
342946,stairs,,4.13
342949,stairs,,4.438
342951,stairs,,4.477
342954,stairs,,4.262
342957,stairs,,4.003
342960,stairs,,3.925
342963,stairs,,4.145
342965,stairs,,4.477
342968,stairs,,4.668
342971,stairs,,4.624
342974,stairs,,4.37
342976,stairs,,4.057
342979,stairs,,3.9
342982,stairs,,4.027
342985,stairs,,4.345
342989,stairs,,4.56
342991,stairs,,4.477
342994,stairs,,4.14
342997,stairs,,3.768
343000,stairs,,3.548
343002,stairs,,3.583
343005,stairs,,3.812
343008,stairs,,3.988
343011,stairs,,3.891
343014,stairs,,3.607
343016,stairs,,3.231
343019,stairs,,3.011
343022,stairs,,3.021
343025,stairs,,3.221
343028,stairs,,3.387
343031,stairs,,3.319
343033,stairs,3.59,
343034,stairs,,3.025
343037,stairs,,2.717
343040,stairs,,2.493
343042,stairs,,2.458
343045,stairs,,2.6
343048,stairs,,2.722
343051,stairs,,2.639
343054,stairs,,2.351
343056,stairs,,2.023
343059,stairs,,1.74
343062,stairs,,1.579
343065,stairs,,1.579
343067,stairs,,1.603
343070,stairs,,1.481
343074,stairs,,1.217
343077,stairs,,0.914
343080,stairs,,0.66
343082,stairs,,0.484
343085,stairs,,0.406
343088,stairs,,0.342
343091,stairs,,0.259
343093,stairs,,0.186
343096,stairs,,0.122
343099,stairs,,0.083
343102,stairs,,0.054
343104,stairs,,0.039
343107,stairs,,0.029
343110,stairs,,0.02
343113,stairs,,0.01
343117,stairs,,0.005
343119,stairs,,0
343122,stairs,,0
343125,stairs,,0
343127,stairs,,0
343130,stairs,,0
343133,stairs,,0.034
343136,stairs,,0
343138,stairs,,0.01
343141,stairs,,0
343144,stairs,,0.005
343147,stairs,,0.005
343149,stairs,,0.005
343152,stairs,,0
343155,stairs,,0
343158,stairs,,0
343161,stairs,,0.029
343164,stairs,,0.181
343167,stairs,,0.44
343169,stairs,,0.67
343172,stairs,,0.748
343175,stairs,,0.709
343178,stairs,,0.635
343181,stairs,,0.699
343183,stairs,,0.973
343186,stairs,,1.398
343189,stairs,,1.779
343192,stairs,,1.95
343194,stairs,,1.906
343197,stairs,,1.808
343201,stairs,,1.901
343204,stairs,,2.239
343207,stairs,,2.727
343209,stairs,,3.133
343212,stairs,,3.26
343215,stairs,,3.133
343218,stairs,,2.981
343220,stairs,,3.035
343223,stairs,,3.358
343226,stairs,,3.768
343229,stairs,,4.052
343232,stairs,,4.018
343234,stairs,,3.744
343235,stairs,3.2,
343237,stairs,,3.451
343240,stairs,,3.348
343244,stairs,,3.524
343246,stairs,,3.817
343249,stairs,,3.944
343252,stairs,,3.773
343255,stairs,,3.402
343258,stairs,,3.079
343260,stairs,,2.869
343263,stairs,,2.977
343266,stairs,,3.236
343269,stairs,,3.343
343271,stairs,,3.118
343274,stairs,,2.654
343277,stairs,,2.136
343280,stairs,,1.711
343283,stairs,,1.496
343286,stairs,,1.505
343289,stairs,,1.588
343292,stairs,,1.554
343295,stairs,,1.393
343297,stairs,,1.241
343300,stairs,,1.241
343303,stairs,,1.486
343306,stairs,,1.916
343309,stairs,,2.322
343311,stairs,,2.483
343314,stairs,,2.366
343317,stairs,,2.136
343320,stairs,,1.999
343323,stairs,,2.058
343325,stairs,,2.317
343329,stairs,,2.561
343332,stairs,,2.517
343335,stairs,,2.278
343337,stairs,,1.984
343340,stairs,,1.862
343343,stairs,,2.043
343346,stairs,,2.463
343349,stairs,,2.869
343351,stairs,,3.03
343354,stairs,,2.942
343357,stairs,,2.766
343360,stairs,,2.771
343362,stairs,,3.099
343365,stairs,,3.597
343368,stairs,,4.062
343372,stairs,,4.252
343375,stairs,,4.164
343377,stairs,,3.993
343380,stairs,,3.998
343383,stairs,,4.282
343386,stairs,,4.541
343388,stairs,,4.707
343391,stairs,,4.697
343394,stairs,,4.467
343397,stairs,,4.174
343400,stairs,,4.037
343402,stairs,,4.189
343405,stairs,,4.487
343408,stairs,,4.643
343411,stairs,,4.492
343414,stairs,,4.096
343417,stairs,,3.656
343420,stairs,,3.382
343423,stairs,,3.353
343426,stairs,,3.543
343428,stairs,,3.69
343431,stairs,,3.558
343434,stairs,,3.177
343437,stairs,,2.737
343438,stairs,3.2,
343439,stairs,,2.39
343442,stairs,,2.248
343445,stairs,,2.297
343448,stairs,,2.395
343451,stairs,,2.283
343453,stairs,,1.979
343457,stairs,,1.637
343460,stairs,,1.369
343463,stairs,,1.163
343466,stairs,,1.144
343468,stairs,,1.149
343471,stairs,,1.017
343474,stairs,,0.806
343477,stairs,,0.596
343479,stairs,,0.44
343482,stairs,,0.401
343485,stairs,,0.528
343488,stairs,,0.699
343490,stairs,,0.762
343493,stairs,,0.655
343496,stairs,,0.503
343500,stairs,,0.362
343503,stairs,,0.391
343505,stairs,,0.611
343508,stairs,,0.88
343511,stairs,,0.973
343514,stairs,,0.89
343516,stairs,,0.699
343519,stairs,,0.543
343522,stairs,,0.538
343525,stairs,,0.699
343528,stairs,,0.943
343530,stairs,,1.046
343533,stairs,,0.938
343536,stairs,,0.718
343539,stairs,,0.518
343542,stairs,,0.459
343545,stairs,,0.587
343548,stairs,,0.777
343551,stairs,,0.86
343553,stairs,,0.753
343556,stairs,,0.547
343559,stairs,,0.391
343562,stairs,,0.362
343565,stairs,,0.552
343567,stairs,,0.728
343570,stairs,,0.85
343573,stairs,,0.777
343576,stairs,,0.587
343578,stairs,,0.425
343581,stairs,,0.406
343585,stairs,,0.562
343588,stairs,,0.797
343590,stairs,,0.934
343593,stairs,,0.885
343596,stairs,,0.709
343599,stairs,,0.543
343602,stairs,,0.513
343604,stairs,,0.67
343607,stairs,,0.924
343610,stairs,,1.085
343613,stairs,,1.075
343615,stairs,,0.885
343618,stairs,,0.714
343621,stairs,,0.694
343624,stairs,,0.841
343627,stairs,,1.075
343630,stairs,,1.197
343633,stairs,,1.129
343636,stairs,,0.904
343639,stairs,,0.689
343641,stairs,3.2,0.601
343644,stairs,,0.723
343647,stairs,,0.938
343650,stairs,,1.07
343652,stairs,,1.002
343655,stairs,,0.782
343658,stairs,,0.562
343661,stairs,,0.464
343664,stairs,,0.562
343666,stairs,,0.758
343670,stairs,,0.875
343673,stairs,,0.797
343676,stairs,,0.591
343678,stairs,,0.386
343681,stairs,,0.308
343684,stairs,,0.352
343687,stairs,,0.479
343689,stairs,,0.508
343692,stairs,,0.425
343695,stairs,,0.274
343698,stairs,,0.191
343701,stairs,,0.132
343703,stairs,,0.088
343706,stairs,,0.059
343709,stairs,,0.044
343713,stairs,,0.024
343715,stairs,,0.015
343718,stairs,,0.005
343721,stairs,,0.005
343724,stairs,,0.01
343726,stairs,,0.005
343729,stairs,,0
343732,stairs,,0
343735,stairs,,0
343737,stairs,,0
343740,stairs,,0
343743,stairs,,0.073
343746,stairs,,0.254
343748,stairs,,0.42
343751,stairs,,0.43
343755,stairs,,0.327
343758,stairs,,0.23
343760,stairs,,0.23
343763,stairs,,0.425
343766,stairs,,0.792
343769,stairs,,1.193
343771,stairs,,1.447
343774,stairs,,1.486
343777,stairs,,1.413
343780,stairs,,1.457
343783,stairs,,1.632
343785,stairs,,2.009
343788,stairs,,2.38
343791,stairs,,2.532
343794,stairs,,2.414
343796,stairs,,2.185
343800,stairs,,2.082
343803,stairs,,2.263
343806,stairs,,2.683
343809,stairs,,3.084
343811,stairs,,3.25
343814,stairs,,3.138
343817,stairs,,2.908
343820,stairs,,2.815
343822,stairs,,3.04
343825,stairs,,3.47
343828,stairs,,3.866
343831,stairs,,4.003
343834,stairs,,3.832
343836,stairs,,3.534
343840,stairs,,3.382
343843,stairs,,3.529
343844,stairs,3.2,
343846,stairs,,3.915
343848,stairs,,4.257
343851,stairs,,4.311
343854,stairs,,4.052
343857,stairs,,3.675
343860,stairs,,3.431
343862,stairs,,3.48
343865,stairs,,3.759
343868,stairs,,3.998
343871,stairs,,3.93
343873,stairs,,3.563
343876,stairs,,3.123
343879,stairs,,2.805
343883,stairs,,2.796
343886,stairs,,3.025
343888,stairs,,3.231
343891,stairs,,3.236
343894,stairs,,2.972
343897,stairs,,2.61
343899,stairs,,2.356
343902,stairs,,2.346
343905,stairs,,2.576
343908,stairs,,2.83
343911,stairs,,2.864
343913,stairs,,2.644
343916,stairs,,2.356
343919,stairs,,2.155
343922,stairs,,2.18
343926,stairs,,2.478
343928,stairs,,2.801
343931,stairs,,2.898
343934,stairs,,2.732
343937,stairs,,2.454
343939,stairs,,2.287
343942,stairs,,2.39
343945,stairs,,2.747
343948,stairs,,3.143
343951,stairs,,3.319
343953,stairs,,3.216
343956,stairs,,3.021
343959,stairs,,2.903
343962,stairs,,3.128
343964,stairs,,3.612
343968,stairs,,4.115
343971,stairs,,4.379
343974,stairs,,4.35
343977,stairs,,4.164
343979,stairs,,4.091
343982,stairs,,4.311
343985,stairs,,4.57
343988,stairs,,4.731
343990,stairs,,4.809
343993,stairs,,4.726
343996,stairs,,4.531
343999,stairs,,4.467
344002,stairs,,4.633
344004,stairs,,4.79
344007,stairs,,4.873
344011,stairs,,4.883
344014,stairs,,4.687
344016,stairs,,4.365
344019,stairs,,4.11
344022,stairs,,4.115
344025,stairs,,4.35
344028,stairs,,4.575
344030,stairs,,4.511
344033,stairs,,4.15
344036,stairs,,3.646
344039,stairs,,3.24
344041,stairs,,3.069
344044,stairs,,3.187
344046,stairs,3.2,
344047,stairs,,3.382
344050,stairs,,3.382
344054,stairs,,3.109
344056,stairs,,2.737
344059,stairs,,2.424
344062,stairs,,2.297
344065,stairs,,2.405
344067,stairs,,2.586
344070,stairs,,2.6
344073,stairs,,2.38
344076,stairs,,2.067
344079,stairs,,1.808
344081,stairs,,1.72
344084,stairs,,1.833
344087,stairs,,2.043
344090,stairs,,2.121
344092,stairs,,1.97
344096,stairs,,1.696
344099,stairs,,1.461
344102,stairs,,1.354
344105,stairs,,1.461
344107,stairs,,1.681
344110,stairs,,1.828
344113,stairs,,1.789
344116,stairs,,1.52
344118,stairs,,1.266
344121,stairs,,1.119
344124,stairs,,1.109
344127,stairs,,1.144
344130,stairs,,1.075
344132,stairs,,0.894
344135,stairs,,0.674
344139,stairs,,0.508
344142,stairs,,0.508
344144,stairs,,0.753
344147,stairs,,1.129
344150,stairs,,1.5
344153,stairs,,1.73
344155,stairs,,1.833
344158,stairs,,1.935
344161,stairs,,2.155
344164,stairs,,2.483
344167,stairs,,2.835
344169,stairs,,3.011
344172,stairs,,2.918
344175,stairs,,2.664
344178,stairs,,2.429
344182,stairs,,2.356
344184,stairs,,2.502
344187,stairs,,2.752
344190,stairs,,2.898
344193,stairs,,2.805
344195,stairs,,2.542
344198,stairs,,2.273
344201,stairs,,2.126
344204,stairs,,2.18
344207,stairs,,2.341
344209,stairs,,2.39
344212,stairs,,2.204
344215,stairs,,1.891
344218,stairs,,1.564
344220,stairs,,1.349
344224,stairs,,1.295
344227,stairs,,1.349
344230,stairs,,1.339
344233,stairs,,1.158
344235,stairs,,0.875
344238,stairs,,0.635
344241,stairs,,0.455
344244,stairs,,0.396
344246,stairs,,0.42
344249,stairs,3.1,0.401
344252,stairs,,0.298
344255,stairs,,0.23
344257,stairs,,0.156
344260,stairs,,0.108
344263,stairs,,0.073
344267,stairs,,0.049
344270,stairs,,0.034
344272,stairs,,0.015
344275,stairs,,0.015
344278,stairs,,0.005
344281,stairs,,0
344283,stairs,,0
344286,stairs,,0
344289,stairs,,0
344291,stairs,,0
344294,stairs,,0
344297,stairs,,0
344300,stairs,,0
344302,stairs,,0.064
344305,stairs,,0.225
344308,stairs,,0.406
344312,stairs,,0.445
344314,stairs,,0.357
344317,stairs,,0.254
344320,stairs,,0.22
344323,stairs,,0.367
344325,stairs,,0.733
344328,stairs,,1.129
344331,stairs,,1.403
344334,stairs,,1.442
344336,stairs,,1.369
344339,stairs,,1.378
344342,stairs,,1.593
344345,stairs,,2.033
344348,stairs,,2.546
344350,stairs,,2.879
344354,stairs,,2.933
344357,stairs,,2.83
344360,stairs,,2.761
344363,stairs,,2.864
344365,stairs,,3.109
344368,stairs,,3.309
344371,stairs,,3.284
344374,stairs,,3.035
344376,stairs,,2.722
344379,stairs,,2.542
344382,stairs,,2.62
344385,stairs,,2.942
344388,stairs,,3.294
344390,stairs,,3.421
344393,stairs,,3.284
344397,stairs,,3.016
344400,stairs,,2.825
344402,stairs,,2.835
344405,stairs,,3.079
344408,stairs,,3.309
344411,stairs,,3.343
344414,stairs,,3.109
344416,stairs,,2.786
344419,stairs,,2.542
344422,stairs,,2.517
344425,stairs,,2.698
344427,stairs,,2.923
